Product Code,Bom Level 1,Bom Level 2,Ingredient UOM,Ingredient Quantity
PV67,GPK-0041,GPK-0041,PCS,1
PV67,GPK-0056,GPK-0056,PCS,1
PV67,GPK-0057,GPK-0057,PCS,1
PV67,GPK-0094,GPK-0094,PCS,1
PV67,GPK-0294,GPK-0294,PCS,1
PV67,GIG-0056,GIG-0056,GM,14
PV67,GIG-0017,GIG-0017,ML,162
PV68,GIG-0002,GIG-0002,GM,17
PV68,GIG-0003,GIG-0003,GM,3
PV68,GIG-0115,GIG-0115,PCS,1
PV68,GPK-0022,GPK-0022,PCS,1
PV68,GPK-0025,GPK-0025,PCS,1
PV68,GPK-0034,GPK-0034,PCS,1
PV68,GPK-0039,GPK-0039,PCS,1
PV68,GPK-0041,GPK-0041,PCS,1
PV68,GPK-0056,GPK-0056,PCS,1
PV68,GPK-0057,GPK-0057,PCS,1
PV68,GPK-0094,GPK-0094,PCS,1
PV68,GPK-0294,GPK-0294,PCS,1
PV68,GIG-0056,GIG-0056,GM,14
PV68,GIG-0033,GIG-0033,ML,162
PV69,GIG-0002,GIG-0002,GM,17
PV69,GIG-0003,GIG-0003,GM,3
PV69,GIG-0115,GIG-0115,PCS,1
PV69,GPK-0022,GPK-0022,PCS,1
PV69,GPK-0025,GPK-0025,PCS,1
PV69,GPK-0034,GPK-0034,PCS,1
PV69,GPK-0039,GPK-0039,PCS,1
PV69,GPK-0041,GPK-0041,PCS,1
PV69,GPK-0056,GPK-0056,PCS,1
PV69,GPK-0057,GPK-0057,PCS,1
PV69,GPK-0094,GPK-0094,PCS,1
PV69,GPK-0294,GPK-0294,PCS,1
PV69,GIG-0056,GIG-0056,GM,14
PV69,GIG-0032,GIG-0032,ML,162
PV70,GIG-0002,GIG-0002,GM,17
PV70,GIG-0003,GIG-0003,GM,3
PV70,GIG-0115,GIG-0115,PCS,1
PV70,GPK-0022,GPK-0022,PCS,1
PV70,GPK-0025,GPK-0025,PCS,1
PV70,GPK-0034,GPK-0034,PCS,1
PV70,GPK-0039,GPK-0039,PCS,1
PV70,GPK-0041,GPK-0041,PCS,1
PV70,GPK-0056,GPK-0056,PCS,1
PV70,GPK-0057,GPK-0057,PCS,1
PV70,GPK-0094,GPK-0094,PCS,1
PV70,GPK-0294,GPK-0294,PCS,1
PV70,GIG-0057,GIG-0057,GM,14
PV70,GIG-0017,GIG-0017,ML,162
PV71,GIG-0002,GIG-0002,GM,17
PV71,GIG-0003,GIG-0003,GM,3
PV71,GIG-0115,GIG-0115,PCS,1
PV71,GPK-0022,GPK-0022,PCS,1
PV71,GPK-0025,GPK-0025,PCS,1
PV71,GPK-0034,GPK-0034,PCS,1
PV71,GPK-0039,GPK-0039,PCS,1
PV71,GPK-0041,GPK-0041,PCS,1
PV71,GPK-0056,GPK-0056,PCS,1
PV71,GPK-0057,GPK-0057,PCS,1
PV71,GPK-0094,GPK-0094,PCS,1
PV71,GPK-0294,GPK-0294,PCS,1
PV71,GIG-0057,GIG-0057,GM,14
PV71,GIG-0033,GIG-0033,ML,162
PV72,GIG-0002,GIG-0002,GM,17
PV72,GIG-0003,GIG-0003,GM,3
PV72,GIG-0115,GIG-0115,PCS,1
PV72,GPK-0022,GPK-0022,PCS,1
PV72,GPK-0025,GPK-0025,PCS,1
PV72,GPK-0034,GPK-0034,PCS,1
PV72,GPK-0039,GPK-0039,PCS,1
PV72,GPK-0041,GPK-0041,PCS,1
PV72,GPK-0056,GPK-0056,PCS,1
PV72,GPK-0057,GPK-0057,PCS,1
PV72,GPK-0094,GPK-0094,PCS,1
PV72,GPK-0294,GPK-0294,PCS,1
PV72,GIG-0057,GIG-0057,GM,14
PV72,GIG-0032,GIG-0032,ML,162
PV73,GIG-0002,GIG-0002,GM,9
PV73,GIG-0029,GIG-0029,GM,1
PV73,GIG-0115,GIG-0115,PCS,1
PV73,GPK-0008,GPK-0008,PCS,1
PV73,GPK-0022,GPK-0022,PCS,1
PV73,GPK-0025,GPK-0025,PCS,1
PV73,GPK-0034,GPK-0034,PCS,1
PV73,GPK-0052,GPK-0052,PCS,1
PV73,GPK-0054,GPK-0054,PCS,1
PV73,GPK-0057,GPK-0057,PCS,1
PV73,GPK-0294,GPK-0294,PCS,1
PV73,PRM0030,GIG-0116,GM,367
PV73,GIG-0111,GIG-0111,GM,14
PV73,GIG-0017,GIG-0017,ML,162
PV74,GIG-0002,GIG-0002,GM,9
PV74,GIG-0029,GIG-0029,GM,1
PV74,GIG-0115,GIG-0115,PCS,1
PV74,GPK-0008,GPK-0008,PCS,1
PV74,GPK-0022,GPK-0022,PCS,1
PV74,GPK-0025,GPK-0025,PCS,1
PV74,GPK-0034,GPK-0034,PCS,1
PV74,GPK-0052,GPK-0052,PCS,1
PV74,GPK-0054,GPK-0054,PCS,1
PV74,GPK-0057,GPK-0057,PCS,1
PV74,GPK-0294,GPK-0294,PCS,1
PV74,PRM0030,GIG-0116,GM,367
PV74,GIG-0111,GIG-0111,GM,14
PV74,GIG-0033,GIG-0033,ML,162
PV75,GIG-0002,GIG-0002,GM,9
PV75,GIG-0029,GIG-0029,GM,1
PV75,GIG-0115,GIG-0115,PCS,1
PV75,GPK-0008,GPK-0008,PCS,1
PV75,GPK-0022,GPK-0022,PCS,1
PV75,GPK-0025,GPK-0025,PCS,1
PV75,GPK-0034,GPK-0034,PCS,1
PV75,GPK-0052,GPK-0052,PCS,1
PV75,GPK-0054,GPK-0054,PCS,1
PV75,GPK-0057,GPK-0057,PCS,1
PV75,GPK-0294,GPK-0294,PCS,1
PV75,PRM0030,GIG-0116,GM,367
PV75,GIG-0111,GIG-0111,GM,14
PV75,GIG-0032,GIG-0032,ML,162
PV76,GIG-0002,GIG-0002,GM,9
PV76,GIG-0029,GIG-0029,GM,1
PV76,GIG-0115,GIG-0115,PCS,1
PV76,GPK-0008,GPK-0008,PCS,1
PV76,GPK-0022,GPK-0022,PCS,1
PV76,GPK-0025,GPK-0025,PCS,1
PV76,GPK-0034,GPK-0034,PCS,1
PV76,GPK-0052,GPK-0052,PCS,1
PV76,GPK-0054,GPK-0054,PCS,1
PV76,GPK-0057,GPK-0057,PCS,1
PV76,GPK-0294,GPK-0294,PCS,1
PV76,PRM0030,GIG-0116,GM,367
PV76,GIG-0110,GIG-0110,GM,14
PV76,GIG-0017,GIG-0017,ML,162
PV77,GIG-0002,GIG-0002,GM,9
PV77,GIG-0029,GIG-0029,GM,1
PV77,GIG-0115,GIG-0115,PCS,1
PV77,GPK-0008,GPK-0008,PCS,1
PV77,GPK-0022,GPK-0022,PCS,1
PV77,GPK-0025,GPK-0025,PCS,1
PV77,GPK-0034,GPK-0034,PCS,1
PV77,GPK-0052,GPK-0052,PCS,1
PV77,GPK-0054,GPK-0054,PCS,1
PV77,GPK-0057,GPK-0057,PCS,1
PV77,GPK-0294,GPK-0294,PCS,1
PV77,PRM0030,GIG-0116,GM,367
PV77,GIG-0110,GIG-0110,GM,14
PV77,GIG-0033,GIG-0033,ML,162
PV78,GIG-0002,GIG-0002,GM,9
PV78,GIG-0029,GIG-0029,GM,1
PV78,GIG-0115,GIG-0115,PCS,1
PV78,GPK-0008,GPK-0008,PCS,1
PV78,GPK-0022,GPK-0022,PCS,1
PV78,GPK-0025,GPK-0025,PCS,1
PV78,GPK-0034,GPK-0034,PCS,1
PV78,GPK-0052,GPK-0052,PCS,1
PV78,GPK-0054,GPK-0054,PCS,1
PV78,GPK-0057,GPK-0057,PCS,1
PV78,GPK-0294,GPK-0294,PCS,1
PV78,PRM0030,GIG-0116,GM,367
PV78,GIG-0110,GIG-0110,GM,14
PV78,GIG-0032,GIG-0032,ML,162
PV79,GIG-0002,GIG-0002,GM,18
PV79,GIG-0029,GIG-0029,GM,1
PV79,GIG-0115,GIG-0115,PCS,1
PV79,GPK-0022,GPK-0022,PCS,1
PV79,GPK-0025,GPK-0025,PCS,1
PV79,GPK-0034,GPK-0034,PCS,1
PV79,GPK-0041,GPK-0041,PCS,1
PV79,GPK-0056,GPK-0056,PCS,1
PV79,GPK-0057,GPK-0057,PCS,1
PV79,GPK-0094,GPK-0094,PCS,1
PV79,GPK-0294,GPK-0294,PCS,1
PV79,PRM0030,GIG-0116,GM,367
PV79,GIG-0111,GIG-0111,GM,14
PV79,GIG-0017,GIG-0017,ML,162
PV80,GIG-0002,GIG-0002,GM,18
PV80,GIG-0029,GIG-0029,GM,1
PV80,GIG-0115,GIG-0115,PCS,1
PV80,GPK-0022,GPK-0022,PCS,1
PV80,GPK-0025,GPK-0025,PCS,1
PV80,GPK-0034,GPK-0034,PCS,1
PV80,GPK-0041,GPK-0041,PCS,1
PV80,GPK-0056,GPK-0056,PCS,1
PV80,GPK-0057,GPK-0057,PCS,1
PV80,GPK-0094,GPK-0094,PCS,1
PV80,GPK-0294,GPK-0294,PCS,1
PV80,PRM0030,GIG-0116,GM,367
PV80,GIG-0111,GIG-0111,GM,14
PV80,GIG-0033,GIG-0033,ML,162
PV81,GIG-0002,GIG-0002,GM,18
PV81,GIG-0029,GIG-0029,GM,1
PV81,GIG-0115,GIG-0115,PCS,1
PV81,GPK-0022,GPK-0022,PCS,1
PV81,GPK-0025,GPK-0025,PCS,1
PV81,GPK-0034,GPK-0034,PCS,1
PV81,GPK-0041,GPK-0041,PCS,1
PV81,GPK-0056,GPK-0056,PCS,1
PV81,GPK-0057,GPK-0057,PCS,1
PV81,GPK-0094,GPK-0094,PCS,1
PV81,GPK-0294,GPK-0294,PCS,1
PV81,PRM0030,GIG-0116,GM,367
PV81,GIG-0111,GIG-0111,GM,14
PV81,GIG-0032,GIG-0032,ML,162
PV82,GIG-0002,GIG-0002,GM,18
PV82,GIG-0029,GIG-0029,GM,1
PV82,GIG-0115,GIG-0115,PCS,1
PV82,GPK-0022,GPK-0022,PCS,1
PV82,GPK-0025,GPK-0025,PCS,1
PV82,GPK-0034,GPK-0034,PCS,1
PV82,GPK-0041,GPK-0041,PCS,1
PV82,GPK-0056,GPK-0056,PCS,1
PV82,GPK-0057,GPK-0057,PCS,1
PV82,GPK-0094,GPK-0094,PCS,1
PV82,GPK-0294,GPK-0294,PCS,1
PV82,PRM0030,GIG-0116,GM,367
PV82,GIG-0110,GIG-0110,GM,14
PV82,GIG-0017,GIG-0017,ML,162
PV83,GIG-0002,GIG-0002,GM,18
PV83,GIG-0029,GIG-0029,GM,1
PV83,GIG-0115,GIG-0115,PCS,1
PV83,GPK-0022,GPK-0022,PCS,1
PV83,GPK-0025,GPK-0025,PCS,1
PV83,GPK-0034,GPK-0034,PCS,1
PV83,GPK-0041,GPK-0041,PCS,1
PV83,GPK-0056,GPK-0056,PCS,1
PV83,GPK-0057,GPK-0057,PCS,1
PV83,GPK-0094,GPK-0094,PCS,1
PV83,GPK-0294,GPK-0294,PCS,1
PV83,PRM0030,GIG-0116,GM,367
PV83,GIG-0110,GIG-0110,GM,14
PV83,GIG-0033,GIG-0033,ML,162
PV84,GIG-0002,GIG-0002,GM,18
PV84,GIG-0029,GIG-0029,GM,1
PV84,GIG-0115,GIG-0115,PCS,1
PV84,GPK-0022,GPK-0022,PCS,1
PV84,GPK-0025,GPK-0025,PCS,1
PV84,GPK-0034,GPK-0034,PCS,1
PV84,GPK-0041,GPK-0041,PCS,1
PV84,GPK-0056,GPK-0056,PCS,1
PV84,GPK-0057,GPK-0057,PCS,1
PV84,GPK-0094,GPK-0094,PCS,1
PV84,GPK-0294,GPK-0294,PCS,1
PV84,PRM0030,GIG-0116,GM,367
PV84,GIG-0110,GIG-0110,GM,14
PV84,GIG-0032,GIG-0032,ML,162
PV85,GIG-0004,GIG-0004,ML,8
PV85,GIG-0019,GIG-0019,GM,3
PV85,GIG-0115,GIG-0115,PCS,1
PV85,GPK-0008,GPK-0008,PCS,1
PV85,GPK-0022,GPK-0022,PCS,1
PV85,GPK-0025,GPK-0025,PCS,1
PV85,GPK-0034,GPK-0034,PCS,1
PV85,GPK-0052,GPK-0052,PCS,1
PV85,GPK-0054,GPK-0054,PCS,1
PV85,GPK-0057,GPK-0057,PCS,1
PV85,GPK-0294,GPK-0294,PCS,1
PV85,GIG-0111,GIG-0111,GM,14
PV85,GIG-0017,GIG-0017,ML,162
PV86,GIG-0004,GIG-0004,ML,8
PV86,GIG-0019,GIG-0019,GM,3
PV86,GIG-0115,GIG-0115,PCS,1
PV86,GPK-0008,GPK-0008,PCS,1
PV86,GPK-0022,GPK-0022,PCS,1
PV86,GPK-0025,GPK-0025,PCS,1
PV86,GPK-0034,GPK-0034,PCS,1
PV86,GPK-0052,GPK-0052,PCS,1
PV86,GPK-0054,GPK-0054,PCS,1
PV86,GPK-0057,GPK-0057,PCS,1
PV86,GPK-0294,GPK-0294,PCS,1
PV86,GIG-0111,GIG-0111,GM,14
PV86,GIG-0033,GIG-0033,ML,162
PV87,GIG-0004,GIG-0004,ML,8
PV87,GIG-0019,GIG-0019,GM,3
PV87,GIG-0115,GIG-0115,PCS,1
PV87,GPK-0008,GPK-0008,PCS,1
PV87,GPK-0022,GPK-0022,PCS,1
PV87,GPK-0025,GPK-0025,PCS,1
PV87,GPK-0034,GPK-0034,PCS,1
PV87,GPK-0052,GPK-0052,PCS,1
PV87,GPK-0054,GPK-0054,PCS,1
PV87,GPK-0057,GPK-0057,PCS,1
PV87,GPK-0294,GPK-0294,PCS,1
PV87,GIG-0111,GIG-0111,GM,14
PV87,GIG-0032,GIG-0032,ML,162
PV88,GIG-0004,GIG-0004,ML,8
PV88,GIG-0019,GIG-0019,GM,3
PV88,GIG-0115,GIG-0115,PCS,1
PV88,GPK-0008,GPK-0008,PCS,1
PV88,GPK-0022,GPK-0022,PCS,1
PV88,GPK-0025,GPK-0025,PCS,1
PV88,GPK-0034,GPK-0034,PCS,1
PV88,GPK-0052,GPK-0052,PCS,1
PV88,GPK-0054,GPK-0054,PCS,1
PV88,GPK-0057,GPK-0057,PCS,1
PV88,GPK-0294,GPK-0294,PCS,1
PV88,GIG-0110,GIG-0110,GM,14
PV88,GIG-0017,GIG-0017,ML,162
PV89,GIG-0004,GIG-0004,ML,8
PV89,GIG-0019,GIG-0019,GM,3
PV89,GIG-0115,GIG-0115,PCS,1
PV89,GPK-0008,GPK-0008,PCS,1
PV89,GPK-0022,GPK-0022,PCS,1
PV89,GPK-0025,GPK-0025,PCS,1
PV89,GPK-0034,GPK-0034,PCS,1
PV89,GPK-0052,GPK-0052,PCS,1
PV89,GPK-0054,GPK-0054,PCS,1
PV89,GPK-0057,GPK-0057,PCS,1
PV89,GPK-0294,GPK-0294,PCS,1
PV89,GIG-0110,GIG-0110,GM,14
PV89,GIG-0033,GIG-0033,ML,162
PV90,GIG-0004,GIG-0004,ML,8
PV90,GIG-0019,GIG-0019,GM,3
PV90,GIG-0115,GIG-0115,PCS,1
PV90,GPK-0008,GPK-0008,PCS,1
PV90,GPK-0022,GPK-0022,PCS,1
PV90,GPK-0025,GPK-0025,PCS,1
PV90,GPK-0034,GPK-0034,PCS,1
PV90,GPK-0052,GPK-0052,PCS,1
PV90,GPK-0054,GPK-0054,PCS,1
PV90,GPK-0057,GPK-0057,PCS,1
PV90,GPK-0294,GPK-0294,PCS,1
PV90,GIG-0110,GIG-0110,GM,14
PV90,GIG-0032,GIG-0032,ML,162
PV91,GIG-0004,GIG-0004,ML,15
PV91,GIG-0019,GIG-0019,GM,3
PV91,GIG-0115,GIG-0115,PCS,1
PV91,GPK-0022,GPK-0022,PCS,1
PV91,GPK-0025,GPK-0025,PCS,1
PV91,GPK-0034,GPK-0034,PCS,1
PV91,GPK-0041,GPK-0041,PCS,1
PV91,GPK-0056,GPK-0056,PCS,1
PV91,GPK-0057,GPK-0057,PCS,1
PV91,GPK-0094,GPK-0094,PCS,1
PV91,GPK-0294,GPK-0294,PCS,1
PV91,GIG-0111,GIG-0111,GM,14
PV91,GIG-0017,GIG-0017,ML,162
PV92,GIG-0004,GIG-0004,ML,15
PV92,GIG-0019,GIG-0019,GM,3
PV92,GIG-0115,GIG-0115,PCS,1
PV92,GPK-0022,GPK-0022,PCS,1
PV92,GPK-0025,GPK-0025,PCS,1
PV92,GPK-0034,GPK-0034,PCS,1
PV92,GPK-0041,GPK-0041,PCS,1
PV92,GPK-0056,GPK-0056,PCS,1
PV92,GPK-0057,GPK-0057,PCS,1
PV92,GPK-0094,GPK-0094,PCS,1
PV92,GPK-0294,GPK-0294,PCS,1
PV92,GIG-0111,GIG-0111,GM,14
PV92,GIG-0033,GIG-0033,ML,162
PV93,GIG-0004,GIG-0004,ML,15
PV93,GIG-0019,GIG-0019,GM,3
PV93,GIG-0115,GIG-0115,PCS,1
PV93,GPK-0022,GPK-0022,PCS,1
PV93,GPK-0025,GPK-0025,PCS,1
PV93,GPK-0034,GPK-0034,PCS,1
PV93,GPK-0041,GPK-0041,PCS,1
PV93,GPK-0056,GPK-0056,PCS,1
PV93,GPK-0057,GPK-0057,PCS,1
PV93,GPK-0094,GPK-0094,PCS,1
PV93,GPK-0294,GPK-0294,PCS,1
PV93,GIG-0111,GIG-0111,GM,14
PV93,GIG-0032,GIG-0032,ML,162
PV94,GIG-0004,GIG-0004,ML,15
PV94,GIG-0019,GIG-0019,GM,3
PV94,GIG-0115,GIG-0115,PCS,1
PV94,GPK-0022,GPK-0022,PCS,1
PV94,GPK-0025,GPK-0025,PCS,1
PV94,GPK-0034,GPK-0034,PCS,1
PV94,GPK-0041,GPK-0041,PCS,1
PV94,GPK-0056,GPK-0056,PCS,1
PV94,GPK-0057,GPK-0057,PCS,1
PV94,GPK-0094,GPK-0094,PCS,1
PV94,GPK-0294,GPK-0294,PCS,1
PV94,GIG-0110,GIG-0110,GM,14
PV94,GIG-0017,GIG-0017,ML,162
PV95,GIG-0004,GIG-0004,ML,15
PV95,GIG-0019,GIG-0019,GM,3
PV95,GIG-0115,GIG-0115,PCS,1
PV95,GPK-0022,GPK-0022,PCS,1
PV95,GPK-0025,GPK-0025,PCS,1
PV95,GPK-0034,GPK-0034,PCS,1
PV95,GPK-0041,GPK-0041,PCS,1
PV95,GPK-0056,GPK-0056,PCS,1
PV95,GPK-0057,GPK-0057,PCS,1
PV95,GPK-0094,GPK-0094,PCS,1
PV95,GPK-0294,GPK-0294,PCS,1
PV95,GIG-0110,GIG-0110,GM,14
PV95,GIG-0033,GIG-0033,ML,162
PV96,GIG-0004,GIG-0004,ML,15
PV96,GIG-0019,GIG-0019,GM,3
PV96,GIG-0115,GIG-0115,PCS,1
PV96,GPK-0022,GPK-0022,PCS,1
PV96,GPK-0025,GPK-0025,PCS,1
PV96,GPK-0034,GPK-0034,PCS,1
PV96,GPK-0041,GPK-0041,PCS,1
PV96,GPK-0056,GPK-0056,PCS,1
PV96,GPK-0057,GPK-0057,PCS,1
PV96,GPK-0094,GPK-0094,PCS,1
PV96,GPK-0294,GPK-0294,PCS,1
PV96,GIG-0110,GIG-0110,GM,14
PV96,GIG-0032,GIG-0032,ML,162
PV97,GIG-0004,GIG-0004,ML,8
PV97,GIG-0019,GIG-0019,GM,3
PV97,GIG-0115,GIG-0115,PCS,1
PV97,GPK-0008,GPK-0008,PCS,1
PV97,GPK-0022,GPK-0022,PCS,1
PV97,GPK-0025,GPK-0025,PCS,1
PV97,GPK-0034,GPK-0034,PCS,1
PV97,GPK-0039,GPK-0039,PCS,1
PV97,GPK-0052,GPK-0052,PCS,1
PV97,GPK-0054,GPK-0054,PCS,1
PV97,GPK-0057,GPK-0057,PCS,1
PV97,GPK-0294,GPK-0294,PCS,1
PV97,GIG-0056,GIG-0056,GM,14
PV97,GIG-0017,GIG-0017,ML,162
PV98,GIG-0004,GIG-0004,ML,8
PV98,GIG-0019,GIG-0019,GM,3
PV98,GIG-0115,GIG-0115,PCS,1
PV98,GPK-0008,GPK-0008,PCS,1
PV98,GPK-0022,GPK-0022,PCS,1
PV98,GPK-0025,GPK-0025,PCS,1
PV98,GPK-0034,GPK-0034,PCS,1
PV98,GPK-0039,GPK-0039,PCS,1
PV98,GPK-0052,GPK-0052,PCS,1
PV98,GPK-0054,GPK-0054,PCS,1
PV98,GPK-0057,GPK-0057,PCS,1
PV98,GPK-0294,GPK-0294,PCS,1
PV98,GIG-0056,GIG-0056,GM,14
PV98,GIG-0033,GIG-0033,ML,162
PV99,GIG-0004,GIG-0004,ML,8
PV99,GIG-0019,GIG-0019,GM,3
PV99,GIG-0115,GIG-0115,PCS,1
PV99,GPK-0008,GPK-0008,PCS,1
PV99,GPK-0022,GPK-0022,PCS,1
PV99,GPK-0025,GPK-0025,PCS,1
PV99,GPK-0034,GPK-0034,PCS,1
PV99,GPK-0039,GPK-0039,PCS,1
PV99,GPK-0052,GPK-0052,PCS,1
PV99,GPK-0054,GPK-0054,PCS,1
PV99,GPK-0057,GPK-0057,PCS,1
PV99,GPK-0294,GPK-0294,PCS,1
PV99,GIG-0056,GIG-0056,GM,14
PV99,GIG-0032,GIG-0032,ML,162
PV100,GIG-0004,GIG-0004,ML,8
PV100,GIG-0019,GIG-0019,GM,3
PV100,GIG-0115,GIG-0115,PCS,1
PV100,GPK-0008,GPK-0008,PCS,1
PV100,GPK-0022,GPK-0022,PCS,1
PV100,GPK-0025,GPK-0025,PCS,1
PV100,GPK-0034,GPK-0034,PCS,1
PV100,GPK-0039,GPK-0039,PCS,1
PV100,GPK-0052,GPK-0052,PCS,1
PV100,GPK-0054,GPK-0054,PCS,1
PV100,GPK-0057,GPK-0057,PCS,1
PV100,GPK-0294,GPK-0294,PCS,1
PV100,GIG-0057,GIG-0057,GM,14
PV100,GIG-0017,GIG-0017,ML,162
PV101,GIG-0004,GIG-0004,ML,8
PV101,GIG-0019,GIG-0019,GM,3
PV101,GIG-0115,GIG-0115,PCS,1
PV101,GPK-0008,GPK-0008,PCS,1
PV101,GPK-0022,GPK-0022,PCS,1
PV101,GPK-0025,GPK-0025,PCS,1
PV101,GPK-0034,GPK-0034,PCS,1
PV101,GPK-0039,GPK-0039,PCS,1
PV101,GPK-0052,GPK-0052,PCS,1
PV101,GPK-0054,GPK-0054,PCS,1
PV101,GPK-0057,GPK-0057,PCS,1
PV101,GPK-0294,GPK-0294,PCS,1
PV101,GIG-0057,GIG-0057,GM,14
PV101,GIG-0033,GIG-0033,ML,162
PV102,GIG-0004,GIG-0004,ML,8
PV102,GIG-0019,GIG-0019,GM,3
PV102,GIG-0115,GIG-0115,PCS,1
PV102,GPK-0008,GPK-0008,PCS,1
PV102,GPK-0022,GPK-0022,PCS,1
PV102,GPK-0025,GPK-0025,PCS,1
PV102,GPK-0034,GPK-0034,PCS,1
PV102,GPK-0039,GPK-0039,PCS,1
PV102,GPK-0052,GPK-0052,PCS,1
PV102,GPK-0054,GPK-0054,PCS,1
PV102,GPK-0057,GPK-0057,PCS,1
PV102,GPK-0294,GPK-0294,PCS,1
PV102,GIG-0057,GIG-0057,GM,14
PV102,GIG-0032,GIG-0032,ML,162
PV103,GIG-0004,GIG-0004,ML,15
PV103,GIG-0019,GIG-0019,GM,3
PV103,GIG-0115,GIG-0115,PCS,1
PV103,GPK-0022,GPK-0022,PCS,1
PV103,GPK-0025,GPK-0025,PCS,1
PV103,GPK-0034,GPK-0034,PCS,1
PV103,GPK-0039,GPK-0039,PCS,1
PV103,GPK-0041,GPK-0041,PCS,1
PV103,GPK-0056,GPK-0056,PCS,1
PV103,GPK-0057,GPK-0057,PCS,1
PV103,GPK-0094,GPK-0094,PCS,1
PV103,GPK-0294,GPK-0294,PCS,1
PV103,GIG-0056,GIG-0056,GM,14
PV103,GIG-0017,GIG-0017,ML,162
PV104,GIG-0004,GIG-0004,ML,15
PV104,GIG-0019,GIG-0019,GM,3
PV104,GIG-0115,GIG-0115,PCS,1
PV104,GPK-0022,GPK-0022,PCS,1
PV104,GPK-0025,GPK-0025,PCS,1
PV104,GPK-0034,GPK-0034,PCS,1
PV104,GPK-0039,GPK-0039,PCS,1
PV104,GPK-0041,GPK-0041,PCS,1
PV104,GPK-0056,GPK-0056,PCS,1
PV104,GPK-0057,GPK-0057,PCS,1
PV104,GPK-0094,GPK-0094,PCS,1
PV104,GPK-0294,GPK-0294,PCS,1
PV104,GIG-0056,GIG-0056,GM,14
PV104,GIG-0033,GIG-0033,ML,162
PV105,GIG-0004,GIG-0004,ML,15
PV105,GIG-0019,GIG-0019,GM,3
PV105,GIG-0115,GIG-0115,PCS,1
PV105,GPK-0022,GPK-0022,PCS,1
PV105,GPK-0025,GPK-0025,PCS,1
PV105,GPK-0034,GPK-0034,PCS,1
PV105,GPK-0039,GPK-0039,PCS,1
PV105,GPK-0041,GPK-0041,PCS,1
PV105,GPK-0056,GPK-0056,PCS,1
PV105,GPK-0057,GPK-0057,PCS,1
PV105,GPK-0094,GPK-0094,PCS,1
PV105,GPK-0294,GPK-0294,PCS,1
PV105,GIG-0056,GIG-0056,GM,14
PV105,GIG-0032,GIG-0032,ML,162
PV106,GIG-0004,GIG-0004,ML,15
PV106,GIG-0019,GIG-0019,GM,3
PV106,GIG-0115,GIG-0115,PCS,1
PV106,GPK-0022,GPK-0022,PCS,1
PV106,GPK-0025,GPK-0025,PCS,1
PV106,GPK-0034,GPK-0034,PCS,1
PV106,GPK-0039,GPK-0039,PCS,1
PV106,GPK-0041,GPK-0041,PCS,1
PV106,GPK-0056,GPK-0056,PCS,1
PV106,GPK-0057,GPK-0057,PCS,1
PV106,GPK-0094,GPK-0094,PCS,1
PV106,GPK-0294,GPK-0294,PCS,1
PV106,GIG-0057,GIG-0057,GM,14
PV106,GIG-0017,GIG-0017,ML,162
PV107,GIG-0004,GIG-0004,ML,15
PV107,GIG-0019,GIG-0019,GM,3
PV107,GIG-0115,GIG-0115,PCS,1
PV107,GPK-0022,GPK-0022,PCS,1
PV107,GPK-0025,GPK-0025,PCS,1
PV107,GPK-0034,GPK-0034,PCS,1
PV107,GPK-0039,GPK-0039,PCS,1
PV107,GPK-0041,GPK-0041,PCS,1
PV107,GPK-0056,GPK-0056,PCS,1
PV107,GPK-0057,GPK-0057,PCS,1
PV107,GPK-0094,GPK-0094,PCS,1
PV107,GPK-0294,GPK-0294,PCS,1
PV107,GIG-0057,GIG-0057,GM,14
PV107,GIG-0033,GIG-0033,ML,162
PV108,GIG-0004,GIG-0004,ML,15
PV108,GIG-0019,GIG-0019,GM,3
PV108,GIG-0115,GIG-0115,PCS,1
PV108,GPK-0022,GPK-0022,PCS,1
PV108,GPK-0025,GPK-0025,PCS,1
PV108,GPK-0034,GPK-0034,PCS,1
PV108,GPK-0039,GPK-0039,PCS,1
PV108,GPK-0041,GPK-0041,PCS,1
PV108,GPK-0056,GPK-0056,PCS,1
PV108,GPK-0057,GPK-0057,PCS,1
PV108,GPK-0094,GPK-0094,PCS,1
PV108,GPK-0294,GPK-0294,PCS,1
PV108,GIG-0057,GIG-0057,GM,14
PV108,GIG-0032,GIG-0032,ML,162
PV109,GIG-0004,GIG-0004,ML,8
PV109,GIG-0019,GIG-0019,GM,3
PV109,GIG-0029,GIG-0029,GM,1
PV109,GIG-0115,GIG-0115,PCS,1
PV109,GPK-0008,GPK-0008,PCS,1
PV109,GPK-0022,GPK-0022,PCS,1
PV109,GPK-0025,GPK-0025,PCS,1
PV109,GPK-0034,GPK-0034,PCS,1
PV109,GPK-0052,GPK-0052,PCS,1
PV109,GPK-0054,GPK-0054,PCS,1
PV109,GPK-0057,GPK-0057,PCS,1
PV109,GPK-0294,GPK-0294,PCS,1
PV109,PRM0030,GIG-0116,GM,367
PV109,GIG-0111,GIG-0111,GM,14
PV109,GIG-0017,GIG-0017,ML,162
PV110,GIG-0004,GIG-0004,ML,8
PV110,GIG-0019,GIG-0019,GM,3
PV110,GIG-0029,GIG-0029,GM,1
PV110,GIG-0115,GIG-0115,PCS,1
PV110,GPK-0008,GPK-0008,PCS,1
PV110,GPK-0022,GPK-0022,PCS,1
